n1,r1,n2,r2,delta,ratio
512,2,512,10,0.92,1.1576256
512,2,512,10,0.94,1.176129481
512,2,512,10,0.96,1.137425422
512,2,512,10,0.98,1.131209982
512,2,512,10,1,1.137425422
512,2,512,16,0.02,0.172811882
512,2,512,16,0.04,0.239342364
512,2,512,16,0.06,0.503228199
512,2,512,16,0.08,0.904456991
512,2,512,16,0.1,1.141107028
512,2,512,16,0.12,1.167851724
512,2,512,16,0.14,1.19459642
512,2,512,16,0.16,1.228727746
512,2,512,16,0.18,1.303196094
512,2,512,16,0.2,1.26958645
512,2,512,16,0.22,1.286140454
512,2,512,16,0.24,1.304411762
512,2,512,16,0.26,1.284344168
512,2,512,16,0.28,1.293699259
512,2,512,16,0.3,1.303348053
512,2,512,16,0.32,1.343999326
512,2,512,16,0.34,1.303234084
512,2,512,16,0.36,1.303215089
512,2,512,16,0.38,1.343930767
512,2,512,16,0.4,1.303200843
512,2,512,16,0.42,1.323247676
512,2,512,16,0.44,1.343922197
512,2,512,16,0.46,1.303196688
512,2,512,16,0.48,1.328183049
512,2,512,16,0.5,1.346428441
512,2,512,16,0.52,1.309274509
512,2,512,16,0.54,1.33312023
512,2,512,16,0.56,1.358964864
512,2,512,16,0.58,1.320215446
512,2,512,16,0.6,1.341760824
512,2,512,16,0.62,1.363352665
512,2,512,16,0.64,1.322342865
512,2,512,16,0.66,1.342840898
512,2,512,16,0.68,1.363901141
512,2,512,16,0.7,1.407938392
512,2,512,16,0.72,1.407958613
512,2,512,16,0.74,1.454901013
512,2,512,16,0.76,1.407973778
512,2,512,16,0.78,1.407976305
512,2,512,16,0.8,1.431059169
512,2,512,16,0.82,1.419425178
512,2,512,16,0.84,1.407978517
512,2,512,16,0.86,1.431060292
512,2,512,16,0.88,1.454911379
512,2,512,16,0.9,1.407978793
512,2,512,16,0.92,1.431060433
512,2,512,16,0.94,1.45491145
512,2,512,16,0.96,1.407978828
512,2,512,16,0.98,1.431060451
512,2,512,16,1,1.454911461
512,2,512,20,0.02,0.034792446
512,2,512,20,0.04,0.25553774
512,2,512,20,0.06,0.472806148
512,2,512,20,0.08,0.804092088
512,2,512,20,0.1,1.097250662
512,2,512,20,0.12,1.239641969
512,2,512,20,0.14,1.239641969
512,2,512,20,0.16,1.279367947
512,2,512,20,0.18,1.359189751
512,2,512,20,0.2,1.320322165
512,2,512,20,0.22,1.336090515
512,2,512,20,0.24,1.363472912
512,2,512,20,0.26,1.346638598
512,2,512,20,0.28,1.358534932
512,2,512,20,0.3,1.369719189
512,2,512,20,0.32,1.412983019
512,2,512,20,0.34,1.370388433
512,2,512,20,0.36,1.370499973
512,2,512,20,0.38,1.413385611
512,2,512,20,0.4,1.370583629
512,2,512,20,0.42,1.391697845
512,2,512,20,0.44,1.413443124
512,2,512,20,0.46,1.370611514
512,2,512,20,0.48,1.400975831
512,2,512,20,0.5,1.427577555
512,2,512,20,0.52,1.386601982
512,2,512,20,0.54,1.410253816
512,2,512,20,0.56,1.441711986
512,2,512,20,0.58,1.407161154
512,2,512,20,0.6,1.428809787
512,2,512,20,0.62,1.45113494
512,2,512,20,0.64,1.407161154
512,2,512,20,0.66,1.428809787
512,2,512,20,0.68,1.455846417
512,2,512,20,0.7,1.500377475
512,2,512,20,0.72,1.49916161
512,2,512,20,0.74,1.548505467
512,2,512,20,0.76,1.498249711
512,2,512,20,0.78,1.498097728
512,2,512,20,0.8,1.52257947
512,2,512,20,0.82,1.51016247
512,2,512,20,0.84,1.497964743
512,2,512,20,0.86,1.522511887
512,2,512,20,0.88,1.547882178
512,2,512,20,0.9,1.49794812
512,2,512,20,0.92,1.522503439
512,2,512,20,0.94,1.547877883
512,2,512,20,0.96,1.497946042
512,2,512,20,0.98,1.522502383
512,2,512,20,1,1.54787727
512,2,512,32,0.02,0.136215903
512,2,512,32,0.04,0.369399058
512,2,512,32,0.06,0.453326524
512,2,512,32,0.08,0.76776236
512,2,512,32,0.1,1.00648417
512,2,512,32,0.12,1.157835172
512,2,512,32,0.14,1.248645774
512,2,512,32,0.16,1.408861622
512,2,512,32,0.18,1.519013702
512,2,512,32,0.2,1.478343179
512,2,512,32,0.22,1.504474149
512,2,512,32,0.24,1.535524721
512,2,512,32,0.26,1.520738734
512,2,512,32,0.28,1.552656454
512,2,512,32,0.3,1.585057776
512,2,512,32,0.32,1.634590832
512,2,512,32,0.34,1.589185531
512,2,512,32,0.36,1.591249408
512,2,512,32,0.38,1.637783392
512,2,512,32,0.4,1.594861193
512,2,512,32,0.42,1.626208315
512,2,512,32,0.44,1.677158301
512,2,512,32,0.46,1.638718586
512,2,512,32,0.48,1.670216529
512,2,512,32,0.5,1.699506223
512,2,512,32,0.52,1.649553942
512,2,512,32,0.54,1.676503417
512,2,512,32,0.56,1.702698783
512,2,512,32,0.58,1.65110185
512,2,512,32,0.6,1.676503417
512,2,512,32,0.62,1.70695553
512,2,512,32,0.64,1.657293482
512,2,512,32,0.66,1.68383812
512,2,512,32,0.68,1.710680184
512,2,512,32,0.7,1.761743983
512,2,512,32,0.72,1.764078328
512,2,512,32,0.74,1.824087017
512,2,512,32,0.76,1.765829087
512,2,512,32,0.78,1.766412673
512,2,512,32,0.8,1.795370258
512,2,512,32,0.82,1.794063108
512,2,512,32,0.84,1.786185949
512,2,512,32,0.86,1.818817257
512,2,512,32,0.88,1.850833577
512,2,512,32,0.9,1.791953155
512,2,512,32,0.92,1.822166829
512,2,512,32,0.94,1.857076806
512,2,512,32,0.96,1.794974072
512,2,512,32,0.98,1.827749448
512,2,512,32,1,1.861617336
512,2,512,40,0.02,0.020210069
512,2,512,40,0.04,0.222653302
512,2,512,40,0.06,0.411962045
512,2,512,40,0.08,0.716538807
512,2,512,40,0.1,0.98524086
512,2,512,40,0.12,1.102010147
512,2,512,40,0.14,1.174990952
512,2,512,40,0.16,1.336174271
512,2,512,40,0.18,1.504731495
512,2,512,40,0.2,1.5300211
512,2,512,40,0.22,1.56069995
512,2,512,40,0.24,1.62415463
512,2,512,40,0.26,1.607756229
512,2,512,40,0.28,1.635647984
512,2,512,40,0.3,1.656000799
512,2,512,40,0.32,1.715961165
512,2,512,40,0.34,1.679885426
512,2,512,40,0.36,1.683866197
512,2,512,40,0.38,1.740592186
512,2,512,40,0.4,1.703770053
512,2,512,40,0.42,1.746149955
512,2,512,40,0.44,1.80627491
512,2,512,40,0.46,1.751539307
512,2,512,40,0.48,1.782528079
512,2,512,40,0.5,1.814485251
512,2,512,40,0.52,1.771443163
512,2,512,40,0.54,1.804759155
512,2,512,40,0.56,1.839116272
512,2,512,40,0.58,1.787366247
512,2,512,40,0.6,1.816885196
512,2,512,40,0.62,1.84630032
512,2,512,40,0.64,1.786868651
512,2,512,40,0.66,1.812590557
512,2,512,40,0.68,1.87285564
512,2,512,40,0.7,1.949757232
512,2,512,40,0.72,1.958000678
512,2,512,40,0.74,2.027526482
512,2,512,40,0.76,1.964183263
512,2,512,40,0.78,1.966244125
512,2,512,40,0.8,1.998477635
512,2,512,40,0.82,1.98222985
512,2,512,40,0.84,1.97048172
512,2,512,40,0.86,2.004938231
512,2,512,40,0.88,2.03944858
512,2,512,40,0.9,1.969952021
512,2,512,40,0.92,2.000361976
512,2,512,40,0.94,2.037122317
512,2,512,40,0.96,1.96882641
512,2,512,40,0.98,1.999789944
512,2,512,40,1,2.031785596
512,2,512,64,0.02,0.410450765
512,2,512,64,0.04,0.370166082
512,2,512,64,0.06,0.405028996
512,2,512,64,0.08,0.729497413
512,2,512,64,0.1,0.930673245
512,2,512,64,0.12,1.020293632
512,2,512,64,0.14,1.165065026
512,2,512,64,0.16,1.240897661
512,2,512,64,0.18,1.428912458
512,2,512,64,0.2,1.452580203
512,2,512,64,0.22,1.577977324
512,2,512,64,0.24,1.631968439
512,2,512,64,0.26,1.666877455
512,2,512,64,0.28,1.739122736
512,2,512,64,0.3,1.79742146
512,2,512,64,0.32,1.869102101
512,2,512,64,0.34,1.842545011
512,2,512,64,0.36,1.865106787
512,2,512,64,0.38,1.946658205
512,2,512,64,0.4,1.902709746
512,2,512,64,0.42,1.947254791
512,2,512,64,0.44,2.008703088
512,2,512,64,0.46,1.992956849
512,2,512,64,0.48,2.03889031
512,2,512,64,0.5,2.086259192
512,2,512,64,0.52,2.0380804
512,2,512,64,0.54,2.080889923
512,2,512,64,0.56,2.115342731
512,2,512,64,0.58,2.053121584
512,2,512,64,0.6,2.115253243
512,2,512,64,0.62,2.179326516
512,2,512,64,0.64,2.109526023
512,2,512,64,0.66,2.151525636
512,2,512,64,0.68,2.194837737
512,2,512,64,0.7,2.273644746
512,2,512,64,0.72,2.305667911
512,2,512,64,0.74,2.386659834
512,2,512,64,0.76,2.313673703
512,2,512,64,0.78,2.333688181
512,2,512,64,0.8,2.37804814
512,2,512,64,0.82,2.364767574
512,2,512,64,0.84,2.369714242
512,2,512,64,0.86,2.416699051
512,2,512,64,0.88,2.456977368
512,2,512,64,0.9,2.369714242
512,2,512,64,0.92,2.408562017
512,2,512,64,0.94,2.47352267
512,2,512,64,0.96,2.401737408
512,2,512,64,0.98,2.432973118
512,2,512,64,1,2.465250019
512,4,512,4,0.02,1
512,4,512,4,0.04,1
512,4,512,4,0.06,1
512,4,512,4,0.08,1
512,4,512,4,0.1,1
512,4,512,4,0.12,1
512,4,512,4,0.14,1
512,4,512,4,0.16,1
512,4,512,4,0.18,1
512,4,512,4,0.2,1
512,4,512,4,0.22,1
512,4,512,4,0.24,1
512,4,512,4,0.26,1
512,4,512,4,0.28,1
512,4,512,4,0.3,1
512,4,512,4,0.32,1
512,4,512,4,0.34,1
512,4,512,4,0.36,1
512,4,512,4,0.38,1
512,4,512,4,0.4,1
512,4,512,4,0.42,1
512,4,512,4,0.44,1
512,4,512,4,0.46,1
512,4,512,4,0.48,1
512,4,512,4,0.5,1
512,4,512,4,0.52,1
512,4,512,4,0.54,1
512,4,512,4,0.56,1
512,4,512,4,0.58,1
512,4,512,4,0.6,1
512,4,512,4,0.62,1
512,4,512,4,0.64,1
512,4,512,4,0.66,1
512,4,512,4,0.68,1
512,4,512,4,0.7,1
512,4,512,4,0.72,1
512,4,512,4,0.74,1
512,4,512,4,0.76,1
512,4,512,4,0.78,1
512,4,512,4,0.8,1
512,4,512,4,0.82,1
512,4,512,4,0.84,1
512,4,512,4,0.86,1
512,4,512,4,0.88,1
512,4,512,4,0.9,1
512,4,512,4,0.92,1
512,4,512,4,0.94,1
512,4,512,4,0.96,1
512,4,512,4,0.98,1
512,4,512,4,1,1
512,4,512,5,0.02,7.567587664
512,4,512,5,0.04,1.442650491
512,4,512,5,0.06,1.475802578
512,4,512,5,0.08,1.118765965
512,4,512,5,0.1,1.036905041
512,4,512,5,0.12,1.030608046
512,4,512,5,0.14,1.073287674
512,4,512,5,0.16,1.017523638
512,4,512,5,0.18,0.997923648
512,4,512,5,0.2,1.002619759
512,4,512,5,0.22,1.007519068
512,4,512,5,0.24,0.954033488
512,4,512,5,0.26,0.986373606
512,4,512,5,0.28,1.004984429
512,4,512,5,0.3,0.990727083
512,4,512,5,0.32,1.010153104
512,4,512,5,0.34,0.993031865
512,4,512,5,0.36,1.027274344
512,4,512,5,0.38,0.997923648
512,4,512,5,0.4,0.977630942
512,4,512,5,0.42,0.969737103
512,4,512,5,0.44,0.998226416
512,4,512,5,0.46,0.99564181
512,4,512,5,0.48,1.005337756
512,4,512,5,0.5,1.010153104
512,4,512,5,0.52,1.012892503
512,4,512,5,0.54,1.042473811
512,4,512,5,0.56,1.02015462
512,4,512,5,0.58,0.997923648
512,4,512,5,0.6,1.01543108
512,4,512,5,0.62,1.024417196
512,4,512,5,0.64,0.998538512
512,4,512,5,0.66,0.996994771
512,4,512,5,0.68,0.999794755
512,4,512,5,0.7,1.007688684
512,4,512,5,0.72,1.011695754
512,4,512,5,0.74,1.043030688
512,4,512,5,0.76,1.029387201
512,4,512,5,0.78,0.992192225
512,4,512,5,0.8,0.993802481
512,4,512,5,0.82,1.005831998
512,4,512,5,0.84,1.021051447
512,4,512,5,0.86,1.028896524
512,4,512,5,0.88,1.022286394
512,4,512,5,0.9,1.01640718
512,4,512,5,0.92,1.005812058
512,4,512,5,0.94,1.010587654
512,4,512,5,0.96,0.995384402
512,4,512,5,0.98,1.006833681
512,4,512,5,1,1.05896685
512,4,512,8,0.02,0.45530532
512,4,512,8,0.04,0.653264155
512,4,512,8,0.06,1.019627407
512,4,512,8,0.08,0.995980388
512,4,512,8,0.1,1.017870066
512,4,512,8,0.12,1.067121844
512,4,512,8,0.14,1.1382633
512,4,512,8,0.16,1.085073426
512,4,512,8,0.18,1.070072411
512,4,512,8,0.2,1.067021409
512,4,512,8,0.22,1.076972199
512,4,512,8,0.24,1.043408025
512,4,512,8,0.26,1.04973171
512,4,512,8,0.28,1.063094969
512,4,512,8,0.3,1.086822555
512,4,512,8,0.32,1.109806718
512,4,512,8,0.34,1.097252343
512,4,512,8,0.36,1.104366488
512,4,512,8,0.38,1.076268602
512,4,512,8,0.4,1.063547751
512,4,512,8,0.42,1.066249677
512,4,512,8,0.44,1.075384268
512,4,512,8,0.46,1.079406759
512,4,512,8,0.48,1.084697968
512,4,512,8,0.5,1.084697968
512,4,512,8,0.52,1.099562348
512,4,512,8,0.54,1.125486875
512,4,512,8,0.56,1.093747062
512,4,512,8,0.58,1.082471577
512,4,512,8,0.6,1.095471447
512,4,512,8,0.62,1.098258597
512,4,512,8,0.64,1.067148144
512,4,512,8,0.66,1.08663001
512,4,512,8,0.68,1.079927306
512,4,512,8,0.7,1.117998764
512,4,512,8,0.72,1.12345721
512,4,512,8,0.74,1.128971355
512,4,512,8,0.76,1.101095519
512,4,512,8,0.78,1.068389711
512,4,512,8,0.8,1.073705083
512,4,512,8,0.82,1.085903188
512,4,512,8,0.84,1.104579998
512,4,512,8,0.86,1.11420722
512,4,512,8,0.88,1.10761775
512,4,512,8,0.9,1.101531079
512,4,512,8,0.92,1.089973342
512,4,512,8,0.94,1.095506201
512,4,512,8,0.96,1.105244975
512,4,512,8,0.98,1.111548957
512,4,512,8,1,1.162481668
512,4,512,10,0.02,5.369429659
512,4,512,10,0.04,1.158288338
512,4,512,10,0.06,0.855152936
512,4,512,10,0.08,1.277821001
512,4,512,10,0.1,1.215270322
512,4,512,10,0.12,1.22122753
512,4,512,10,0.14,1.229988129
512,4,512,10,0.16,1.158036591
512,4,512,10,0.18,1.142026868
512,4,512,10,0.2,1.154548857
512,4,512,10,0.22,1.167612662
512,4,512,10,0.24,1.101421468
512,4,512,10,0.26,1.107158039
512,4,512,10,0.28,1.119280602
512,4,512,10,0.3,1.131869418
512,4,512,10,0.32,1.154062936
512,4,512,10,0.34,1.141914905
512,4,512,10,0.36,1.14798892
512,4,512,10,0.38,1.112239001
512,4,512,10,0.4,1.122007246
512,4,512,10,0.42,1.123678257
512,4,512,10,0.44,1.130828352
512,4,512,10,0.46,1.130300202
512,4,512,10,0.48,1.144951913
512,4,512,10,0.5,1.125211362
512,4,512,10,0.52,1.156234396
512,4,512,10,0.54,1.177855412
512,4,512,10,0.56,1.160313609
512,4,512,10,0.58,1.157172876
512,4,512,10,0.6,1.166362246
512,4,512,10,0.62,1.171078914
512,4,512,10,0.64,1.138763518
512,4,512,10,0.66,1.163968193
512,4,512,10,0.68,1.174739205
512,4,512,10,0.7,1.175303745
512,4,512,10,0.72,1.181880158
512,4,512,10,0.74,1.181894983
512,4,512,10,0.76,1.175879808
512,4,512,10,0.78,1.140952685
512,4,512,10,0.8,1.146629066
512,4,512,10,0.82,1.13997122
512,4,512,10,0.84,1.163235939
512,4,512,10,0.86,1.175228062
512,4,512,10,0.88,1.188264315
512,4,512,10,0.9,1.179040775
512,4,512,10,0.92,1.165566753
512,4,512,10,0.94,1.170697105
512,4,512,10,0.96,1.172887747
512,4,512,10,0.98,1.15059207
512,4,512,10,1,1.186371529
512,4,512,16,0.02,2.447372527
512,4,512,16,0.04,0.501635363
512,4,512,16,0.06,0.723870747
512,4,512,16,0.08,1.016096629
512,4,512,16,0.1,1.290921772
512,4,512,16,0.12,1.321177751
512,4,512,16,0.14,1.377932431
512,4,512,16,0.16,1.313543065
512,4,512,16,0.18,1.295383484
512,4,512,16,0.2,1.327751011
512,4,512,16,0.22,1.353955062
512,4,512,16,0.24,1.302594604
512,4,512,16,0.26,1.301987617
512,4,512,16,0.28,1.326244201
512,4,512,16,0.3,1.351591314
512,4,512,16,0.32,1.378012768
512,4,512,16,0.34,1.377972599
512,4,512,16,0.36,1.377952515
512,4,512,16,0.38,1.338572688
512,4,512,16,0.4,1.344972441
512,4,512,16,0.42,1.351436193
512,4,512,16,0.44,1.364555689
512,4,512,16,0.46,1.371211434
512,4,512,16,0.48,1.383074284
512,4,512,16,0.5,1.380503357
512,4,512,16,0.52,1.412046622
512,4,512,16,0.54,1.444877366
512,4,512,16,0.56,1.407152662
512,4,512,16,0.58,1.402804309
512,4,512,16,0.6,1.428729289
512,4,512,16,0.62,1.442035916
512,4,512,16,0.64,1.405930534
512,4,512,16,0.66,1.416126264
512,4,512,16,0.68,1.426386615
512,4,512,16,0.7,1.440835946
512,4,512,16,0.72,1.448170632
512,4,512,16,0.74,1.45556971
512,4,512,16,0.76,1.455574936
512,4,512,16,0.78,1.412342572
512,4,512,16,0.8,1.419370426
512,4,512,16,0.82,1.426467918
512,4,512,16,0.84,1.455579835
512,4,512,16,0.86,1.470585978
512,4,512,16,0.88,1.463044593
512,4,512,16,0.9,1.455580121
512,4,512,16,0.92,1.440877312
512,4,512,16,0.94,1.44819142
512,4,512,16,0.96,1.45187639
512,4,512,16,0.98,1.455580159
512,4,512,16,1,1.517519743
512,4,512,20,0.02,0.492732768
512,4,512,20,0.04,0.535579096
512,4,512,20,0.06,0.680110018
512,4,512,20,0.08,0.903343408
512,4,512,20,0.1,1.24130755
512,4,512,20,0.12,1.402393263
512,4,512,20,0.14,1.42989117
512,4,512,20,0.16,1.367678805
512,4,512,20,0.18,1.351041461
512,4,512,20,0.2,1.380811122
512,4,512,20,0.22,1.406538851
512,4,512,20,0.24,1.361573476
512,4,512,20,0.26,1.365137805
512,4,512,20,0.28,1.392710912
512,4,512,20,0.3,1.420419169
512,4,512,20,0.32,1.448742274
512,4,512,20,0.34,1.448978149
512,4,512,20,0.36,1.449096086
512,4,512,20,0.38,1.407750625
512,4,512,20,0.4,1.414515053
512,4,512,20,0.42,1.421344523
512,4,512,20,0.44,1.435143984
512,4,512,20,0.46,1.442144687
512,4,512,20,0.48,1.45887545
512,4,512,20,0.5,1.463706164
512,4,512,20,0.52,1.495443951
512,4,512,20,0.54,1.528477158
512,4,512,20,0.56,1.492833931
512,4,512,20,0.58,1.495189089
512,4,512,20,0.6,1.521420477
512,4,512,20,0.62,1.534884375
512,4,512,20,0.64,1.496110339
512,4,512,20,0.66,1.506786895
512,4,512,20,0.68,1.522544253
512,4,512,20,0.7,1.535434939
512,4,512,20,0.72,1.541978434
512,4,512,20,0.74,1.549217185
512,4,512,20,0.76,1.548902942
512,4,512,20,0.78,1.50274347
512,4,512,20,0.8,1.510143199
512,4,512,20,0.82,1.51765542
512,4,512,20,0.84,1.54860834
512,4,512,20,0.86,1.564563453
512,4,512,20,0.88,1.556535115
512,4,512,20,0.9,1.548591154
512,4,512,20,0.92,1.532947604
512,4,512,20,0.94,1.540728454
512,4,512,20,0.96,1.544648576
512,4,512,20,0.98,1.548588853
512,4,512,20,1,1.614486091
512,4,512,32,0.02,1.929098015
512,4,512,32,0.04,0.774219939
512,4,512,32,0.06,0.65208947
512,4,512,32,0.08,0.862529401
512,4,512,32,0.1,1.13862442
512,4,512,32,0.12,1.309846137
512,4,512,32,0.14,1.440276799
512,4,512,32,0.16,1.506111031
512,4,512,32,0.18,1.509907273
512,4,512,32,0.2,1.546071676
512,4,512,32,0.22,1.583800885
512,4,512,32,0.24,1.533385602
512,4,512,32,0.26,1.54162961
512,4,512,32,0.28,1.591715851
512,4,512,32,0.3,1.643728486
512,4,512,32,0.32,1.675958456
512,4,512,32,0.34,1.680322932
512,4,512,32,0.36,1.682505169
512,4,512,32,0.38,1.631253761
512,4,512,32,0.4,1.645981403
512,4,512,32,0.42,1.660850658
512,4,512,32,0.44,1.702908031
512,4,512,32,0.46,1.724244455
512,4,512,32,0.48,1.739243346
512,4,512,32,0.5,1.742516702
512,4,512,32,0.52,1.779036448
512,4,512,32,0.54,1.817046796
512,4,512,32,0.56,1.763075109
512,4,512,32,0.58,1.75439001
512,4,512,32,0.6,1.785168782
512,4,512,32,0.62,1.805469153
512,4,512,32,0.64,1.762053981
512,4,512,32,0.66,1.775733365
512,4,512,32,0.68,1.789052919
512,4,512,32,0.7,1.802908474
512,4,512,32,0.72,1.814461309
512,4,512,32,0.74,1.824925397
512,4,512,32,0.76,1.825528714
512,4,512,32,0.78,1.771890484
512,4,512,32,0.8,1.78070586
512,4,512,32,0.82,1.802964683
512,4,512,32,0.84,1.846573806
512,4,512,32,0.86,1.869052736
512,4,512,32,0.88,1.861180067
512,4,512,32,0.9,1.852535991
512,4,512,32,0.92,1.834666644
512,4,512,32,0.94,1.84849923
512,4,512,32,0.96,1.850937262
512,4,512,32,0.98,1.859066003
512,4,512,32,1,1.941727135
512,4,512,40,0.02,0.286216243
512,4,512,40,0.04,0.466656917
512,4,512,40,0.06,0.592588559
512,4,512,40,0.08,0.804983183
512,4,512,40,0.1,1.114592099
512,4,512,40,0.12,1.246691903
512,4,512,40,0.14,1.35531809
512,4,512,40,0.16,1.428406295
512,4,512,40,0.18,1.495710687
512,4,512,40,0.2,1.600117159
512,4,512,40,0.22,1.642991316
512,4,512,40,0.24,1.621892042
512,4,512,40,0.26,1.629842493
512,4,512,40,0.28,1.676795158
512,4,512,40,0.3,1.717297456
512,4,512,40,0.32,1.75938808
512,4,512,40,0.34,1.77622433
512,4,512,40,0.36,1.780433392
512,4,512,40,0.38,1.73365267
512,4,512,40,0.4,1.758381127
512,4,512,40,0.42,1.783347358
512,4,512,40,0.44,1.834006992
512,4,512,40,0.46,1.842953367
512,4,512,40,0.48,1.856196515
512,4,512,40,0.5,1.860405577
512,4,512,40,0.52,1.91049342
512,4,512,40,0.54,1.956054373
512,4,512,40,0.56,1.904329852
512,4,512,40,0.58,1.899178714
512,4,512,40,0.6,1.93464964
512,4,512,40,0.62,1.952855957
512,4,512,40,0.64,1.899819829
512,4,512,40,0.66,1.911512449
512,4,512,40,0.68,1.958658247
512,4,512,40,0.7,1.995314796
512,4,512,40,0.72,2.013922181
512,4,512,40,0.74,2.028458366
512,4,512,40,0.76,2.030588902
512,4,512,40,0.78,1.972341633
512,4,512,40,0.8,1.982154278
512,4,512,40,0.82,1.992065049
512,4,512,40,0.84,2.037100299
512,4,512,40,0.86,2.060314345
512,4,512,40,0.88,2.050849462
512,4,512,40,0.9,2.036552691
512,4,512,40,0.92,2.014084185
512,4,512,40,0.94,2.027713137
512,4,512,40,0.96,2.030209918
512,4,512,40,0.98,2.034054231
512,4,512,40,1,2.119218137
512,4,512,64,0.02,5.812829046
512,4,512,64,0.04,0.775827537
512,4,512,64,0.06,0.582615686
512,4,512,64,0.08,0.819541304
512,4,512,64,0.1,1.052860359
512,4,512,64,0.12,1.154246913
512,4,512,64,0.14,1.343868822
512,4,512,64,0.16,1.326553032
512,4,512,64,0.18,1.420346182
512,4,512,64,0.2,1.519128401
512,4,512,64,0.22,1.661179678
512,4,512,64,0.24,1.629694965
512,4,512,64,0.26,1.689775885
512,4,512,64,0.28,1.782872972
512,4,512,64,0.3,1.863952784
512,4,512,64,0.32,1.916404651
512,4,512,64,0.34,1.948212197
512,4,512,64,0.36,1.972067857
512,4,512,64,0.38,1.93889713
512,4,512,64,0.4,1.96369745
512,4,512,64,0.42,1.988736234
512,4,512,64,0.44,2.039543088
512,4,512,64,0.46,2.09697066
512,4,512,64,0.48,2.123153701
512,4,512,64,0.5,2.139057474
512,4,512,64,0.52,2.198060472
512,4,512,64,0.54,2.255333529
512,4,512,64,0.56,2.190351078
512,4,512,64,0.58,2.181558936
512,4,512,64,0.6,2.25235691
512,4,512,64,0.62,2.305102113
512,4,512,64,0.64,2.242872953
512,4,512,64,0.66,2.268944866
512,4,512,64,0.68,2.295391563
512,4,512,64,0.7,2.326770189
512,4,512,64,0.72,2.371518969
512,4,512,64,0.74,2.387756782
512,4,512,64,0.76,2.391895008
512,4,512,64,0.78,2.340925167
512,4,512,64,0.8,2.35862449
512,4,512,64,0.82,2.376500805
512,4,512,64,0.84,2.449830182
512,4,512,64,0.86,2.48344794
512,4,512,64,0.88,2.47071231
512,4,512,64,0.9,2.449830182
512,4,512,64,0.92,2.425084422
512,4,512,64,0.94,2.462097818
512,4,512,64,0.96,2.476618092
512,4,512,64,0.98,2.474659542
512,4,512,64,1,2.57133556
512,5,512,5,0.02,1
512,5,512,5,0.04,1
512,5,512,5,0.06,1
512,5,512,5,0.08,1
512,5,512,5,0.1,1
512,5,512,5,0.12,1
512,5,512,5,0.14,1
512,5,512,5,0.16,1
512,5,512,5,0.18,1
512,5,512,5,0.2,1
512,5,512,5,0.22,1
512,5,512,5,0.24,1
512,5,512,5,0.26,1
512,5,512,5,0.28,1
512,5,512,5,0.3,1
512,5,512,5,0.32,1
512,5,512,5,0.34,1
512,5,512,5,0.36,1
512,5,512,5,0.38,1
512,5,512,5,0.4,1
512,5,512,5,0.42,1
512,5,512,5,0.44,1
512,5,512,5,0.46,1
512,5,512,5,0.48,1
512,5,512,5,0.5,1
512,5,512,5,0.52,1
512,5,512,5,0.54,1
512,5,512,5,0.56,1
512,5,512,5,0.58,1
512,5,512,5,0.6,1
512,5,512,5,0.62,1
512,5,512,5,0.64,1
512,5,512,5,0.66,1
512,5,512,5,0.68,1
512,5,512,5,0.7,1
512,5,512,5,0.72,1
512,5,512,5,0.74,1
512,5,512,5,0.76,1
512,5,512,5,0.78,1
512,5,512,5,0.8,1
512,5,512,5,0.82,1
512,5,512,5,0.84,1
512,5,512,5,0.86,1
512,5,512,5,0.88,1
512,5,512,5,0.9,1
512,5,512,5,0.92,1
512,5,512,5,0.94,1
512,5,512,5,0.96,1
512,5,512,5,0.98,1
512,5,512,5,1,1
512,5,512,8,0.02,0.060165186
512,5,512,8,0.04,0.45282219
512,5,512,8,0.06,0.690896887
512,5,512,8,0.08,0.890249095
512,5,512,8,0.1,0.98164251
512,5,512,8,0.12,1.035429374
512,5,512,8,0.14,1.060538873
512,5,512,8,0.16,1.066386456
512,5,512,8,0.18,1.072298881
512,5,512,8,0.2,1.064233373
512,5,512,8,0.22,1.068934806
512,5,512,8,0.24,1.093680713
512,5,512,8,0.26,1.064233373
512,5,512,8,0.28,1.057822329
512,5,512,8,0.3,1.096994897
512,5,512,8,0.32,1.098651989
512,5,512,8,0.34,1.104951796
512,5,512,8,0.36,1.075045333
512,5,512,8,0.38,1.078507965
512,5,512,8,0.4,1.087882662
512,5,512,8,0.42,1.099524473
512,5,512,8,0.44,1.077294941
512,5,512,8,0.46,1.08413161
512,5,512,8,0.48,1.078938856
512,5,512,8,0.5,1.073795609
512,5,512,8,0.52,1.085566676
512,5,512,8,0.54,1.079630839
512,5,512,8,0.56,1.072138517
512,5,512,8,0.58,1.084723845
512,5,512,8,0.6,1.078824026
512,5,512,8,0.62,1.072081376
512,5,512,8,0.64,1.068710051
512,5,512,8,0.66,1.089905425
512,5,512,8,0.68,1.080149001
512,5,512,8,0.7,1.109468412
512,5,512,8,0.72,1.110469433
512,5,512,8,0.74,1.082395147
512,5,512,8,0.76,1.069661171
512,5,512,8,0.78,1.0767971
512,5,512,8,0.8,1.080400888
512,5,512,8,0.82,1.079606923
512,5,512,8,0.84,1.081806408
512,5,512,8,0.86,1.082914748
512,5,512,8,0.88,1.083471087
512,5,512,8,0.9,1.083749801
